annealing_time,average_triangular_op,triangular_op_sem,triangular_op_bootstrap_sem,triangular_op_std,triangular_op_bootstrap_std,average_villain_op,villain_op_sem,villain_op_bootstrap_sem,villain_op_std,villain_op_bootstrap_std,average_afm_op,afm_op_sem,afm_op_bootstrap_sem,afm_op_std,afm_op_bootstrap_std,average_vortices,vortices_sem,vortices_bootstrap_sem,vortices_std,vortices_bootstrap_std
3.6,0.34470415767781004,0.00042558163263270427,0.0004345866197721548,0.16755111582915008,0.0030421063384050836,0.6496578806980661,0.0006908942281925717,0.0006646427541148669,0.27200445220691866,0.004652499278804068,0.09201854838709678,0.00019116858192570516,0.0001892214382735995,0.07526290318260029,0.0013245500679151965,2.954051612903227,0.004537521557144849,0.003970191550488127,1.7864182608054089,0.027791340853416887
4.0,0.3491366348934515,0.00042339932064664035,0.00038355578099576713,0.16669194151260266,0.00268489046697037,0.6855431888727435,0.000698865536555774,0.0006557459426767058,0.2751427493242321,0.0045902215987369405,0.08814596774193548,0.0001845872413958806,0.00017430061757434305,0.07267183518325504,0.0012201043230204013,2.535154838709677,0.004497382059976765,0.004533592586752531,1.770615375944685,0.03173514810726771
5.3,0.3526457790742196,0.00042303439669287763,0.0003477587730950764,0.16654827127179014,0.0024343114116655348,0.7151636486912121,0.0007021619352907217,0.0008655929584787385,0.2764405386175378,0.00605915070935117,0.08519092741935484,0.00017833531224614165,0.00013730941920356223,0.07021045615558538,0.0009611659344249357,2.331496774193548,0.004439665568245535,0.004337194010501363,1.7478924437272192,0.03036035807350954
6.5,0.35411162948187835,0.0004178193421609586,0.00039106544927146005,0.16449510887254012,0.0027374581449002206,0.7426936233469467,0.0007025691451644362,0.0006220408921289228,0.27660085678798013,0.00435428624490246,0.08286915322580646,0.00017345371772600301,0.00016690659256547204,0.06828857667076138,0.0011683461479583043,1.9844580645161298,0.004414899658494406,0.004060707433146356,1.7381421267606338,0.02842495203202449
8.0,0.3571006248176844,0.0004125163655411238,0.0003293127900674857,0.16240733162432405,0.0023051895304724004,0.7777702183959607,0.0006913317085980307,0.0006360365716890275,0.27217668785918264,0.004452256001823193,0.08079657258064517,0.00016839610400950987,0.00016200198134971378,0.06629739858257874,0.0011340138694479964,1.6386580645161288,0.004320319733210569,0.003661809958687603,1.7009060930570337,0.025632669710813225
9.5,0.36003677916692767,0.00040753496538791325,0.0003615533217124057,0.1604461587492196,0.00253087325198684,0.8080619339675725,0.0006733019095867406,0.0007798282699824604,0.2650783717879997,0.005458797889877224,0.07958649193548387,0.0001650298972137336,0.00016751274144374213,0.06497212591689781,0.001172589190106195,1.4253225806451613,0.004220127321039926,0.004646096113235159,1.6614604281843357,0.03252267279264611
11.0,0.36187151634798215,0.0004024611704202161,0.0003811427985816316,0.15844861011661757,0.0026679995900714213,0.8327447043130909,0.0006508251937265232,0.0007079800871022926,0.2562293084502395,0.004955860609716049,0.0777554435483871,0.0001602547906420028,0.00014478094200788707,0.0630921706440463,0.0010134665940552095,1.4368967741935472,0.004122715003098683,0.0036962879410716346,1.6231092839735481,0.025874015587501447
12.0,0.3634928876826614,0.0004010109651185916,0.00035425164720831134,0.15787766556018687,0.00247976153045818,0.8451669833448218,0.0006359175390958132,0.0006646709000993682,0.25036017788574744,0.004652696300695577,0.07734032258064516,0.00015909242005992494,0.0001899438134279479,0.06263454636447077,0.0013296066939956354,1.242206451612902,0.004072985141135805,0.004585402679182653,1.603530680897177,0.03209781875427858
14.0,0.3641196138884042,0.00039630561576588447,0.00038887659066558987,0.15602517364333657,0.0027221361346591293,0.8654977367457531,0.0006062231351983812,0.0006057700572678963,0.23866951709261564,0.004240390400875274,0.07648689516129033,0.00015637000772475976,0.00015016460501708902,0.0615627350137736,0.0010511522351196233,1.3150838709677435,0.003950588190278077,0.00460309900624071,1.5553431086012712,0.03222169304368497
16.0,0.3653922183388553,0.000391629522856901,0.00045465549092019836,0.15418419996274274,0.0031825884364413888,0.8816510445261517,0.000575148975045614,0.0007329898232189014,0.22643564747084247,0.00513092876253231,0.0755421370967742,0.00015313145334184186,0.00013531144307357682,0.06028771899117285,0.0009471801015150377,1.2647806451612917,0.003830875413217188,0.00469458103379238,1.5082122931770323,0.032862067236546666
18.0,0.36518644418269475,0.0003866331230013234,0.0003998196345116191,0.15221712171796067,0.0027987374415813344,0.8917349438497552,0.000543782992900315,0.0005487628706577293,0.21408688778633397,0.0038413400946041053,0.07573286290322581,0.00015316497583903267,0.00014652730795421993,0.060300916768941025,0.0010256911556795396,1.15078064516129,0.003728324137877311,0.003720559246630766,1.467837945941685,0.02604391472641536
