ratio,average_triangular_op,triangular_op_sem,triangular_op_bootstrap_sem,triangular_op_std,triangular_op_bootstrap_std,average_villain_op,villain_op_sem,villain_op_bootstrap_sem,villain_op_std,villain_op_bootstrap_std,average_afm_op,afm_op_sem,afm_op_bootstrap_sem,afm_op_std,afm_op_bootstrap_std
-0.4,0.11613140707640632,0.0002473992762266281,0.000311061536137473,0.07347341995027891,0.0021550975394821026,0.19667380029883666,0.00040895312045003394,0.00037805807293401843,0.12145219184585593,0.0026192631621332007,0.4243063429075334,0.0010091377067535658,0.001013400553262206,0.29969690957400547,0.007021044986674205
-0.5,0.1395339607445776,0.0002612810030486027,0.00027050843768240885,0.07759605911067681,0.0018741374317680461,0.25567392177658194,0.00047509430219137985,0.0004958754757058396,0.14109500930356755,0.003435526072599603,0.2942159549004787,0.0007446233887548985,0.0008982108516090196,0.2211406103576139,0.006222987323586126
-0.6,0.1566919476554612,0.0002778704792472099,0.0003238186298237106,0.0825228542496362,0.0022434812771680215,0.33355599006334213,0.00060053725900643,0.0006771575028658802,0.17834945558349108,0.004691484798760689,0.182437641723356,0.0004907539677113117,0.0006064485438947654,0.14574566632478245,0.004201598760807593
-0.7,0.1665624162055036,0.0002997989404390205,0.00030803421353465323,0.0890352380471272,0.0021341236332461607,0.4889478422536015,0.0009719146901741208,0.0009739814568691718,0.28864230031778243,0.006747941475709443,0.1285057634164777,0.00033086735594402115,0.0003042353462035312,0.09826203439998969,0.0021078043083312932
-0.8,0.18344953243253193,0.00032970836475924685,0.0003815511315682695,0.09791783353030085,0.0026434637822465605,0.7417976433310632,0.0009756350622476343,0.0011271074053309702,0.2897471881893143,0.007808829166481474,0.08928776140085663,0.0002444152166131427,0.00022099838421476593,0.07258720448319146,0.0015311217194024097
-0.9,0.19055599386999597,0.0003315805331346471,0.00038861365440390157,0.09847383601891528,0.0026923943757702815,0.8463477295102806,0.0005792810796296965,0.0006576098268093701,0.1720367281668815,0.004556054526361596,0.06670162509448224,0.0001736339464660011,0.00017720964798890738,0.05156635888713903,0.001227744455632734
-1.0,0.18125566675633742,0.0003171071883400292,0.000326436364689411,0.09417549628082315,0.0022616174763205716,0.8346860475156092,0.0005163621879092088,0.0005340063023905,0.15335087659652052,0.003699704189209342,0.05456774376417233,0.00013941793664672364,0.00013874656220185473,0.04140478001424151,0.0009612643804365119
-1.1,0.16294053746218537,0.000324294624559408,0.00032436118997850125,0.09631004383393936,0.0022472402441850604,0.857063147789446,0.0005947707488264321,0.0007693750338464954,0.17663689914207922,0.005330386594788618,0.04137881078357269,0.00010653326770679524,0.00010726754007678646,0.031638586968729294,0.0007431713176636996
-1.2,0.1496925413531296,0.00039087429985836317,0.0004003229542397414,0.11608308649600525,0.0027735187847172113,0.8925810928215301,0.0007144636634909813,0.0009508383764642899,0.21218367970810412,0.006587601511289814,0.02975434618291761,7.825193210007102e-05,8.775447825675318e-05,0.023239506423788015,0.0006079808597295792
-1.3,0.1609036465346746,0.0005324718998364706,0.0006587997504970482,0.15813518982395883,0.00456429855949835,0.8915171006718522,0.0008478303886584775,0.0015206868093535243,0.2517913517881496,0.010535627264800444,0.023097600151171578,6.291600365393535e-05,7.984716362790414e-05,0.01868499386321701,0.0005531973769751826
-1.4,0.1984109878152341,0.0007072897785624495,0.0007112687984470685,0.2100531566602268,0.004927814786995161,0.8526512119414933,0.0009849956979748299,0.0013218769982871283,0.29252713940936476,0.009158232489559777,0.019213120433358526,5.451457981639038e-05,5.414971846775882e-05,0.01618991242558673,0.00037516025440683607
-1.5,0.24723643729971023,0.000852872583655803,0.0009338402337192174,0.25328879881451166,0.006469834923814718,0.804879326328787,0.00109926120601354,0.0013929854708522285,0.32646207158058704,0.00965088643888526,0.01558783698664651,4.7543094287638334e-05,7.52426427034373e-05,0.014119498591950136,0.0005212963202324202
-1.6,0.31051323838283473,0.0009614230103841922,0.0009972938225494843,0.2855264480527857,0.006909454282921146,0.7359060439796387,0.0011793155685176724,0.0014663311426006225,0.35023686948957505,0.01015904015881921,0.012923122952884857,4.294682343023614e-05,6.22504112371423e-05,0.01275448352779211,0.0004312835002191482
-1.7,0.37535615727809696,0.0010309739404727378,0.0009139127441525393,0.3061819033648179,0.006331773226227577,0.6666044030204544,0.0012236936387382978,0.001210300541828267,0.3634164092183661,0.008385208123498798,0.010124716553287982,3.8080558600389924e-05,5.851907613819872e-05,0.011309284799300112,0.0004054320523334068
-1.8,0.4417274812429143,0.0010579785255222197,0.0008651253580710188,0.31420181048898443,0.00599376430038089,0.5964829565244355,0.0012239184034757242,0.0010517303716113095,0.3634831605613563,0.007286601757976336,0.007742346938775509,3.3713902617961636e-05,3.812809706244806e-05,0.010012461487329488,0.00026415920523231083
-1.9,0.5010273261495305,0.0010356320767851142,0.0009198001850905594,0.3075652914275677,0.006372562613552425,0.5281119131063825,0.0011801178895463318,0.0010725719838607095,0.3504751453276161,0.007430996683286779,0.006395502645502645,3.086205051403759e-05,4.205358874985733e-05,0.00916550942480302,0.0002913558094214394
-2.0,0.5519259311387986,0.0009956352519288217,0.0011010962256373586,0.2956869078115536,0.00762861842730492,0.4727742765800558,0.001119311056654712,0.0013288995472486476,0.33241653967187507,0.009206886135959743,0.004899848828420257,2.7270560118819386e-05,4.540160117881288e-05,0.0080988972419382,0.00031455151994673176
