annealing_time,average_triangular_op,triangular_op_sem,triangular_op_bootstrap_sem,triangular_op_std,triangular_op_bootstrap_std,average_villain_op,villain_op_sem,villain_op_bootstrap_sem,villain_op_std,villain_op_bootstrap_std,average_vortices,vortices_sem,vortices_bootstrap_sem,vortices_std,vortices_bootstrap_std,corr_length_periodic,corr_length_periodic_sigma_1_negative,corr_length_periodic_sigma_1_positive,corr_length_periodic_sigma_2_negative,corr_length_periodic_sigma_2_positive,corr_length_non_periodic,corr_length_non_periodic_sigma_1_negative,corr_length_non_periodic_sigma_1_positive,corr_length_non_periodic_sigma_2_negative,corr_length_non_periodic_sigma_2_positive
3.6,0.3454277763958635,0.0005377074021614113,0.0005771991252680348,0.1707159608968604,0.004280623279565739,0.348850091156341,0.0005616099865421704,0.0005202120287929332,0.17830475852932193,0.0038579956609031173,5.106894841269841,0.00696261861260078,0.006005628686078259,2.2105519136069085,0.0445389343757519,0.46373549353010496,-0.05514759805660341,0.018920190214780752,-0.02456509490056552,0.009214600103481685,0.6087069079606052,-0.09823823950462429,0.08754680596290887,-0.046379737045909475,0.040487999213567494
4.0,0.36053265905898174,0.0005579345739144247,0.000601344589924745,0.17713785698413978,0.004459690838023056,0.35964385172240426,0.0005793794420833697,0.0006152139636052433,0.1839463577803943,0.004562548866129331,4.47609126984127,0.0065533788173132825,0.006697469188558366,2.080622951110001,0.049669760863556366,0.500994782765309,-0.006019228308113189,0.002979691571054044,-0.002600354161033769,0.0013616317178339887,0.7188007148407605,-0.041148705927212426,0.043349881844771954,-0.018154217317557286,0.0186330756961246
6.5,0.3870990944882795,0.000595952035427711,0.000629153231889228,0.18920796694917202,0.00466592524648824,0.37693917474409844,0.00060639185080694,0.0005776250420104975,0.19252248913519154,0.00428378196266682,3.579047619047619,0.005956593458615394,0.006470132695757665,1.8911504135370394,0.04798378830958618,0.49308005851248593,-0.0030004498373482624,0.008808097565867978,-0.0028289316946765175,0.0039186474565438,0.7404691345492446,-0.08614722380068995,0.1030823836840844,-0.037343088308572914,0.04120793189636307
8.0,0.4050771346452318,0.0006161334910673806,0.0007020416525739037,0.19561534869242977,0.005206480241696723,0.387714474268475,0.0006267788087243791,0.0007789440208180442,0.19899511550531299,0.005776803468722992,3.0825694444444443,0.0055423495859936315,0.0059090387812046905,1.7596327136206964,0.04382260446935982,0.543322433207838,-0.004236933077226612,0.010179229591570027,-0.0018518748707329058,0.004520550233738541,0.8308904781698045,-0.03214836597941462,0.03528981533233844,-0.014598456408828397,0.015216290301737989
11.0,0.4389081462962305,0.0006633174208338576,0.0006156184172632674,0.21059570766944102,0.004565548374736071,0.4049111567783827,0.0006603722063954142,0.0006799321527589628,0.20966063571230392,0.005042511802618717,2.3052579365079366,0.004888302855474128,0.0050866502533205545,1.5519803442776952,0.03772360791306067,0.5697199932231439,-0.019617465725060512,0.023409892925594478,-0.004664333779919372,0.01044567987627354,0.9841124440420115,-0.09216612419270831,0.11504492097736363,-0.04326315645769818,0.0477079997772194
14.0,0.46634361433298993,0.0006947585183827202,0.0006842922979141152,0.22057789716158932,0.005074847504521876,0.41617190842278795,0.0006947864467135166,0.0007431797250801845,0.22058676408774464,0.0055115683527798345,1.828343253968254,0.004458537161756721,0.004795950436222841,1.4155346433843143,0.03556772036930162,0.6190461306111549,-0.024452169923094735,0.04557783221822942,-0.022391760047620335,0.020387103535754014,1.1075904575642217,-0.01839761031710374,0.0190011251089075,-0.008230472934966926,0.008348831867222017
16.0,0.48209942547614965,0.0007144325587972877,0.0007648098422571127,0.22682418036430474,0.005671981595063071,0.42177314543541167,0.0007121211439895835,0.0007179294015114043,0.22609033255350222,0.005324306941330371,1.571547619047619,0.004197914936661401,0.00544849428045815,1.332790062578135,0.0404071150396831,0.6277266087552051,-inf,0.03984036727836804,-0.009319527703704145,0.01779581550829279,1.1418630431958228,-0.02373434147429454,0.024698146770087304,-0.010636702678117782,0.010826012494031811
20.0,0.5087654661497748,0.0007441463403306751,0.000765055667986845,0.23625796674321883,0.005673804687468002,0.43016761888991845,0.0007575268227112885,0.0009015058323761846,0.24050611712702966,0.006685746190176176,1.1489781746031746,0.0037835386825179804,0.004413600966785556,1.2012303330401357,0.032732140812518996,0.6578741611758125,-0.03454530854663651,0.05113578325501633,-0.015252585362243831,0.02275939869571153,1.3379359121257348,-0.03635520935200298,0.03818085200315924,-0.016329888882920418,0.016687896908353483
30.0,0.5515333019951313,0.0007936005053812804,0.0008387400837352757,0.25195909950246564,0.006220262940064041,0.43222215003379655,0.0008212572183658465,0.0008433245517083991,0.26073979010376697,0.006254262264510457,0.6546230158730159,0.0032544992266128276,0.0035909389721060863,1.0332663461131173,0.026631116172186012,0.6966179736910882,-0.021840400405715776,0.03611372341601027,-0.010241028320054468,0.01604619664699214,1.685669407490293,-0.10711135890097001,0.12208602626063647,-0.04900272669282457,0.05189564302496086
50.0,0.5919030383695637,0.000828880071666092,0.000836734463203033,0.263159958992453,0.006205388860107135,0.41825946471273684,0.0008859855700538139,0.0008848514465193178,0.2812903027269207,0.006562233958980973,0.2982936507936508,0.002770889994272766,0.003443811826385725,0.8797259364671597,0.025539992056683964,0.7278200462968858,-0.02289557196774772,0.03616808980778785,-0.012148756799707172,0.015994273296701333,2.0033782311297927,-0.20550926610376496,0.26838718200619516,-0.09604815175313997,0.10740175528995133
100.0,0.6308691046362755,0.0008197614091900566,0.0008080205275212472,0.260264887768897,0.005992440613745312,0.37909145366883157,0.0008910029992810111,0.0008520024072514688,0.2828832792199165,0.006318618963660206,0.14467261904761905,0.002356976655066002,0.0033913534194204707,0.7483131771362043,0.0251509500983128,0.7490762119139039,-0.0024541950435222892,0.00574745847630409,-0.0004903838481652434,0.0025525720280753506,2.0522130549118582,-0.04637655038142352,0.057292657563026594,-0.01999498737218186,0.02529553402195095
200.0,0.656534537524504,0.0007591842858757594,0.0006177890606827125,0.24103234275761687,0.0045816462971793835,0.3328227503336247,0.0008100369425731171,0.0009334876866727722,0.2571774806473898,0.006922929969625044,0.21615079365079365,0.002307119169800372,0.0033972307953524976,0.732483994813607,0.025194537884807987,0.7734333969766731,-0.002042341098972278,0.009243824666718359,-0.0008457728842217183,0.004109468800562954,2.0695391627503192,-0.049259129440127225,0.06254361212285309,-0.02186027095474019,0.027596483754642964
